GeneID,gene,index
2248,FGF3,3038
2249,FGF4,3039
2250,FGF5,3040
2251,FGF6,3041
2252,FGF7,3042
2253,FGF8,3043
2254,FGF9,3044
2255,FGF10,3027
2257,FGF12,3028
2258,FGF13,3029
2259,FGF14,3030
2260,FGFR1,3046
2261,FGFR3,3049
2262,GPC5,3513
2263,FGFR2,3048
2264,FGFR4,3050
2266,FGG,3052
2267,FGL1,3053
2268,FGR,3054
2271,FH,3055
2273,FHL1,3056
2274,FHL2,3057
2277,VEGFD,9708
2280,FKBP1A,3069
2281,FKBP1B,3070
2287,FKBP3,3071
2288,FKBP4,3072
2289,FKBP5,3073
2290,FOXG1,3129
2302,FOXJ1,3131
2304,FOXE1,3128
2305,FOXM1,3134
2308,FOXO1,3138
2309,FOXO3,3139
2312,FLG,3083
2313,FLI1,3084
2314,FLII,3085
2315,MLANA,5260
2316,FLNA,3086
2317,FLNB,3087
2318,FLNC,3088
2319,FLOT2,3090
2321,FLT1,3094
2322,FLT3,3095
2323,FLT3LG,3096
2324,FLT4,3097
2326,FMO1,3103
2327,FMO2,3104
2328,FMO3,3105
2329,FMO4,3106
2330,FMO5,3107
2331,FMOD,3108
2332,FMR1,3109
2335,FN1,3110
2339,FNTA,3116
2342,FNTB,3117
2346,FOLH1,3118
2348,FOLR1,3119
2353,FOS,3120
2354,FOSB,3121
2355,FOSL2,3123
2356,FPGS,3146
2357,FPR1,3147
2358,FPR2,3148
2395,FXN,3184
2444,FRK,3155
2475,MTOR,5489
2483,FRG1,3153
2488,FSHB,3161
2491,CENPI,1458
2492,FSHR,3162
2494,NR5A2,5995
2495,FTH1,3167
2512,FTL,3168
2515,ADAM2,152
2516,NR5A1,5994
2517,FUCA1,3173
2519,FUCA2,3174
2520,GAST,3279
2521,FUS,3176
2524,FUT2,3177
2525,FUT3,3178
2526,FUT4,3179
2529,FUT7,3180
2530,FUT8,3181
2532,ACKR1,81
2534,FYN,3192
2535,FZD2,3196
2537,IFI6,4051
2539,G6PD,3208
2547,XRCC6,9872
2548,GAA,3209
2549,GAB1,3210
2550,GABBR1,3215
2551,GABPA,3217
2553,GABPB1,3218
2554,GABRA1,3220
2555,GABRA2,3221
2556,GABRA3,3222
2557,GABRA4,3223
2558,GABRA5,3224
2559,GABRA6,3225
2560,GABRB1,3226
2561,GABRB2,3227
2562,GABRB3,3228
2563,GABRD,3229
2564,GABRE,3230
2566,GABRG2,3231
2567,GABRG3,3232
2569,GABRR1,3233
2570,GABRR2,3234
2571,GAD1,3235
2572,GAD2,3236
2580,GAK,3241
2581,GALC,3244
2582,GALE,3245
2583,B4GALNT1,806
2584,GALK1,3246
2585,GALK2,3247
2588,GALNS,3249
2589,GALNT1,3250
2590,GALNT2,3259
2591,GALNT3,3260
2592,GALT,3266
2593,GAMT,3267
2596,GAP43,3269
2597,GAPDH,3270
2618,GART,3274
2619,GAS1,3275
2620,GAS2,3276
2621,GAS6,3278
2623,GATA1,3280
2624,GATA2,3281
2625,GATA3,3282
2626,GATA4,3283
2627,GATA6,3285
2628,GATM,3290
2632,GBE1,3292
2633,GBP1,3294
2634,GBP2,3295
2635,GBP3,3296
2638,GC,3300
2639,GCDH,3305
2641,GCG,3307
2642,GCGR,3308
2643,GCH1,3309
2644,GCHFR,3310
2645,GCK,3311
2646,GCKR,3312
2647,BLOC1S1,923
2648,KAT2A,4377
2649,NR6A1,5996
2650,GCNT1,3315
2651,GCNT2,3316
2653,GCSH,3318
2658,GDF2,3322
2660,MSTN,5448
2661,GDF9,3325
2664,GDI1,3326
2665,GDI2,3327
2668,GDNF,3328
2670,GFAP,3339
2672,GFI1,3340
2673,GFPT1,3344
2674,GFRA1,3346
2675,GFRA2,3347
2677,GGCX,3353
2678,GGT1,3356
2683,B4GALT1,808
2686,GGT7,3359
2687,GGT5,3357
2688,GH1,3360
2689,GH2,3361
2690,GHR,3362
2691,GHRH,3363
2692,GHRHR,3364
2693,GHSR,3366
2694,CBLIF,1169
2695,GIP,3375
2696,GIPR,3378
2697,GJA1,3381
2700,GJA3,3382
2710,GK,3384
2712,GK2,3385
2717,GLA,3388
2719,GPC3,3511
2720,GLB1,3389
2730,GCLM,3313
2731,GLDC,3391
2733,GLE1,3392
2734,GLG1,3393
2735,GLI1,3394
2736,GLI2,3395
2737,GLI3,3396
2739,GLO1,3399
2740,GLP1R,3401
2741,GLRA1,3403
2742,GLRA2,3404
2743,GLRB,3406
2744,GLS,3411
2745,GLRX,3407
2746,GLUD1,3413
2747,GLUD2,3414
2752,GLUL,3415
2760,GM2A,3418
2762,GMDS,3419
2765,GML,3423
2766,GMPR,3426
2767,GNA11,3429
2768,GNA12,3430
2769,GNA15,3433
2770,GNAI1,3434
2771,GNAI2,3435
2773,GNAI3,3436
2774,GNAL,3437
2775,GNAO1,3438
2776,GNAQ,3439
2778,GNAS,3440
2779,GNAT1,3441
2780,GNAT2,3442
2781,GNAZ,3444
2782,GNB1,3445
2783,GNB2,3446
2784,GNB3,3447
2785,GNG3,3456
2786,GNG4,3457
2787,GNG5,3458
2788,GNG7,3459
2790,GNG10,3451
2791,GNG11,3452
2792,GNGT1,3461
2793,GNGT2,3462
2794,GNL1,3463
2796,GNRH1,3474
2798,GNRHR,3475
2799,GNS,3476
2800,GOLGA1,3477
2801,GOLGA2,3478
2802,GOLGA3,3479
2803,GOLGA4,3480
2804,GOLGB1,3483
2805,GOT1,3495
2806,GOT2,3496
2810,SFN,8027
2811,GP1BA,3497
2812,GP1BB,3498
2813,GP2,3499
2814,GP5,3500
2815,GP9,3502
2817,GPC1,3509
2819,GPD1,3516
2820,GPD2,3518
2821,GPI,3522
2822,GPLD1,3525
2826,CCR10,1253
2832,NPBWR2,5941
2833,CXCR3,2085
2838,GPR15,3531
2840,GPR17,3535
2843,GPR20,3538
2846,LPAR4,4848
2848,GPR25,3539
2859,GPR35,3540
2861,GPR37,3541
2862,MLNR,5269
2863,GPR39,3542
2864,FFAR1,3018
2865,FFAR3,3020
2867,FFAR2,3019
2868,GRK4,3590
2869,GRK5,3591
2870,GRK6,3592
2872,MKNK2,5258
2873,GPS1,3548
2874,GPS2,3549
2875,GPT,3552
2876,GPX1,3554
2877,GPX2,3555
2879,GPX4,3556
2882,GPX7,3557
2885,GRB2,3563
2886,GRB7,3564
2887,GRB10,3561
2888,GRB14,3562
2889,RAPGEF1,7315
2890,GRIA1,3568
2891,GRIA2,3569
2892,GRIA3,3570
2893,GRIA4,3571
2895,GRID2,3572
2896,GRN,3602
2897,GRIK1,3574
2898,GRIK2,3575
2899,GRIK3,3576
2900,GRIK4,3577
2901,GRIK5,3578
2902,GRIN1,3579
2903,GRIN2A,3580
2904,GRIN2B,3581
2905,GRIN2C,3582
2906,GRIN2D,3583
2908,NR3C1,5989
2911,GRM1,3594
2912,GRM2,3595
2913,GRM3,3596
2914,GRM4,3597
2915,GRM5,3598
2916,GRM6,3599
2917,GRM7,3600
2918,GRM8,3601
2919,CXCL1,2070
2920,CXCL2,2077
2921,CXCL3,2078
2922,GRP,3603
2923,PDIA3,6391
2925,GRPR,3606
2926,GRSF1,3607
2931,GSK3A,3612
2932,GSK3B,3613
2934,GSN,3614
2935,GSPT1,3615
2936,GSR,3617
2938,GSTA1,3618
2939,GSTA2,3619
2940,GSTA3,3620
2941,GSTA4,3621
2944,GSTM1,3624
2946,GSTM2,3625
2947,GSTM3,3626
2948,GSTM4,3627
2949,GSTM5,3628
2950,GSTP1,3631
2954,GSTZ1,3633
2956,MSH6,5435
2957,GTF2A1,3634
2958,GTF2A2,3636
2959,GTF2B,3637
2960,GTF2E1,3638
2961,GTF2E2,3639
2962,GTF2F1,3640
2963,GTF2F2,3641
2965,GTF2H1,3642
2966,GTF2H2,3643
2967,GTF2H3,3645
2968,GTF2H4,3646
2969,GTF2I,3648
2971,GTF3A,3651
2975,GTF3C1,3652
2976,GTF3C2,3653
2977,GUCY1A2,3665
2979,GUCA1B,3663
2982,GUCY1A1,3664
2983,GUCY1B1,3666
2984,GUCY2C,3667
2986,GUCY2F,3669
2987,GUK1,3671
2990,GUSB,3673
2992,GYG1,3676
2994,GYPB,3678
2995,GYPC,3679
2997,GYS1,3680
2998,GYS2,3681
2999,GZMH,3684
3000,GUCY2D,3668
3001,GZMA,3682
3002,GZMB,3683
3003,GZMK,3685
3004,GZMM,3686
3026,HABP2,3688
3028,HSD17B10,3952
3029,HAGH,3697
3030,HADHA,3695
3032,HADHB,3696
3033,HADH,3694
3034,HAL,3698
3039,HBA1,3721
3040,HBA2,3722
3043,HBB,3723
3046,HBE1,3724
3047,HBG1,3726
3049,HBQ1,3728
3050,HBZ,3729
3052,HCCS,3731
3053,SERPIND1,7994
3054,HCFC1,3732
3059,HCLS1,3734
3060,HCRT,3738
3061,HCRTR1,3739
3062,HCRTR2,3740
3064,HTT,4008
3065,HDAC1,3742
3066,HDAC2,3745
3067,HDC,3753
3068,HDGF,3754
3069,HDLBP,3755
3070,HELLS,3764
3071,NCKAP1L,5673
3073,HEXA,3780
3074,HEXB,3781
3075,CFH,1510
3077,HFE,3787
3078,CFHR1,1511
3080,CFHR2,1512
3081,HGD,3788
3082,HGF,3789
3083,HGFAC,3790
3084,NRG1,6002
3090,HIC1,3796
3091,HIF1A,3798
3092,HIP1,3804
3093,UBE2K,9505
3094,HINT1,3803
3097,HIVEP2,3811
3099,HK2,3815
3101,HK3,3816
3105,HLA-A,3818
3106,HLA-B,3819
3107,HLA-C,3820
3108,HLA-DMA,3821
3109,HLA-DMB,3822
3111,HLA-DOA,3823
3112,HLA-DOB,3824
3113,HLA-DPA1,3825
3115,HLA-DPB1,3826
3117,HLA-DQA1,3827
3118,HLA-DQA2,3828
3119,HLA-DQB1,3829
3120,HLA-DQB2,3830
3122,HLA-DRA,3831
3123,HLA-DRB1,3832
3127,HLA-DRB5,3833
3133,HLA-E,3834
3134,HLA-F,3835
3141,HLCS,3836
3142,HLX,3838
3146,HMGB1,3844
3148,HMGB2,3845
3149,HMGB3,3846
3150,HMGN1,3851
3151,HMGN2,3852
3155,HMGCL,3847
3156,HMGCR,3848
3157,HMGCS1,3849
3158,HMGCS2,3850
3159,HMGA1,3842
3161,HMMR,3856
3162,HMOX1,3857
3163,HMOX2,3858
3164,NR4A1,5991
3169,FOXA1,3124
3170,FOXA2,3125
3171,FOXA3,3126
3172,HNF4A,3861
3174,HNF4G,3862
3175,ONECUT1,6134
3176,HNMT,3863
3178,HNRNPA1,3865
3181,HNRNPA2B1,3867
3182,HNRNPAB,3869
3183,HNRNPC,3870
3184,HNRNPD,3871
3185,HNRNPF,3873
3187,HNRNPH1,3874
3188,HNRNPH2,3875
3189,HNRNPH3,3876
3190,HNRNPK,3877
3191,HNRNPL,3878
3192,HNRNPU,3882
3199,HOXA2,3895
3200,HOXA3,3896
3202,HOXA5,3897
3204,HOXA7,3898
3205,HOXA9,3899
3206,HOXA10,3894
3211,HOXB1,3900
3212,HOXB2,3902
3213,HOXB3,3903
3214,HOXB4,3904
3215,HOXB5,3905
3216,HOXB6,3906
3217,HOXB7,3907
3218,HOXB8,3908
3221,HOXC4,3910
3222,HOXC5,3911
3223,HOXC6,3912
3224,HOXC8,3913
3225,HOXC9,3914
3229,HOXC13,3909
3231,HOXD1,3915
3232,HOXD3,3916
3233,HOXD4,3917
3235,HOXD9,3918
3240,HP,3919
3242,HPD,3920
3249,HPN,3922
3250,HPR,3923
3251,HPRT1,3924
3257,HPS1,3925
3263,HPX,3931
3265,HRAS,3932
3267,AGFG1,235
3269,HRH1,3935
3270,HRC,3933
3273,HRG,3934
3276,PRMT1,6982
3280,HES1,3776
3281,HSBP1,3947
3283,HSD3B1,3959
3284,HSD3B2,3960
3290,HSD11B1,3949
3291,HSD11B2,3950
3292,HSD17B1,3951
3293,HSD17B3,3955
3294,HSD17B2,3954
3297,HSF1,3961
3298,HSF2,3962
3300,DNAJB2,2367
3301,DNAJA1,2360
3303,HSPA1A,3968
3304,HSPA1B,3969
3305,HSPA1L,3970
3306,HSPA2,3971
3308,HSPA4,3972
3309,HSPA5,3974
3310,HSPA6,3975
3312,HSPA8,3976
3313,HSPA9,3977
3315,HSPB1,3978
3316,HSPB2,3979
3320,HSP90AA1,3963
3326,HSP90AB1,3964
3329,HSPD1,3983
3336,HSPE1,3984
3337,DNAJB1,2364
3338,DNAJC4,2379
3339,HSPG2,3985
3340,NDST1,5701
3346,HTN1,3988
3347,HTN3,3989
3350,HTR1A,3990
3351,HTR1B,3991
3352,HTR1D,3992
3354,HTR1E,3993
3355,HTR1F,3994
3356,HTR2A,3995
3357,HTR2B,3996
3358,HTR2C,3997
3359,HTR3A,3998
3360,HTR4,4003
3361,HTR5A,4004
3362,HTR6,4005
3364,HUS1,4009
3371,TNC,9134
3373,HYAL1,4012
3375,IAPP,4018
3382,ICA1,4022
3383,ICAM1,4023
3384,ICAM2,4024
3385,ICAM3,4025
3386,ICAM4,4026
3394,IRF8,4278
3396,MRPL58,5393
3397,ID1,4032
3398,ID2,4033
3400,ID4,4034
3416,IDE,4035
3417,IDH1,4036
3418,IDH2,4037
3419,IDH3A,4038
3420,IDH3B,4039
3421,IDH3G,4040
3422,IDI1,4041
3423,IDS,4044
3426,CFI,1516
3428,IFI16,4046
3429,IFI27,4047
3430,IFI35,4049
3431,SP110,8442
3433,IFIT2,4053
3434,IFIT1,4052
3439,IFNA1,4056
3440,IFNA2,4061
3441,IFNA4,4063
3442,IFNA5,4064
3444,IFNA7,4065
3445,IFNA8,4066
3446,IFNA10,4057
3447,IFNA13,4058
3448,IFNA14,4059
3451,IFNA17,4060
3452,IFNA21,4062
3454,IFNAR1,4067
3455,IFNAR2,4068
3456,IFNB1,4069
3458,IFNG,4071
3459,IFNGR1,4072
3460,IFNGR2,4073
3467,IFNW1,4078
3476,IGBP1,4090
3479,IGF1,4091
3481,IGF2,4092
3482,IGF2R,4096
3483,IGFALS,4097
3484,IGFBP1,4098
3485,IGFBP2,4099
3486,IGFBP3,4100
3487,IGFBP4,4101
3488,IGFBP5,4102
3489,IGFBP6,4103
3490,IGFBP7,4104
3491,CCN1,1228
3512,JCHAIN,4359
3516,RBPJ,7387
3543,IGLL1,4105
3547,IGSF1,4107
3549,IHH,4110
3550,IK,4111
3551,IKBKB,4112
3552,IL1A,4143
3553,IL1B,4144
3554,IL1R1,4146
3556,IL1RAP,4148
3557,IL1RN,4153
3558,IL2,4154
3559,IL2RA,4167
3560,IL2RB,4168
3561,IL2RG,4169
3563,IL3RA,4174
3565,IL4,4175
3566,IL4R,4177
3567,IL5,4178
3568,IL5RA,4179
3569,IL6,4180
3570,IL6R,4181
3572,IL6ST,4182
3574,IL7,4183
3575,IL7R,4184
3576,CXCL8,2081
3577,CXCR1,2083
3578,IL9,4185
3579,CXCR2,2084
3581,IL9R,4186
3586,IL10,4118
3587,IL10RA,4119
3588,IL10RB,4120
3589,IL11,4121
3592,IL12A,4122
3593,IL12B,4123
3594,IL12RB1,4124
3595,IL12RB2,4125
3596,IL13,4126
3597,IL13RA1,4127
3598,IL13RA2,4128
3600,IL15,4129
3601,IL15RA,4130
3603,IL16,4131
3606,IL18,4139
3607,FOXK2,3133
3608,ILF2,4187
3611,ILK,4188
3612,IMPA1,4193
3613,IMPA2,4194
3614,IMPDH1,4195
3615,IMPDH2,4196
3619,INCENP,4198
3620,IDO1,4043
3621,ING1,4199
3622,ING2,4200
3623,INHA,4204
3624,INHBA,4205
3625,INHBB,4206
3626,INHBC,4207
3627,CXCL10,2071
3630,INS,4221
3632,INPP5A,4214
3633,INPP5B,4215
3635,INPP5D,4216
3636,INPPL1,4220
3638,INSIG1,4223
3640,INSL3,4225
3642,INSM1,4226
3643,INSR,4227
3645,INSRR,4228
3646,EIF3E,2624
3651,PDX1,6413
3652,IPP,4256
3654,IRAK1,4264
3655,ITGA6,4306
3656,IRAK2,4265
3658,IREB2,4267
3659,IRF1,4268
3660,IRF2,4269
3661,IRF3,4273
3662,IRF4,4274
3663,IRF5,4275
3664,IRF6,4276
3665,IRF7,4277
3667,IRS1,4281
3669,ISG20,4289
3670,ISL1,4291
3671,ISLR,4293
3672,ITGA1,4298
3673,ITGA2,4301
3674,ITGA2B,4302
3675,ITGA3,4303
3676,ITGA4,4304
3678,ITGA5,4305
3679,ITGA7,4307
3680,ITGA9,4309
3681,ITGAD,4310
3682,ITGAE,4311
3683,ITGAL,4312
3684,ITGAM,4313
3685,ITGAV,4314
3687,ITGAX,4315
3688,ITGB1,4316
3689,ITGB2,4319
3690,ITGB3,4320
3691,ITGB4,4322
3692,EIF6,2652
3693,ITGB5,4323
3694,ITGB6,4324
3695,ITGB7,4325
3696,ITGB8,4326
3698,ITIH2,4327
3699,ITIH3,4328
3700,ITIH4,4329
3702,ITK,4330
3703,STT3A,8689
3704,ITPA,4333
3705,ITPK1,4334
3708,ITPR1,4336
3709,ITPR2,4337
3710,ITPR3,4338
3712,IVD,4341
3713,IVL,4342
3714,JAG2,4350
3716,JAK1,4351
3717,JAK2,4352
3718,JAK3,4353
3720,JARID2,4357
3725,JUN,4367
3726,JUNB,4368
3727,JUND,4369
3728,JUP,4370
3730,ANOS1,424
3736,KCNA1,4391
3737,KCNA2,4393
3738,KCNA3,4394
3739,KCNA4,4395
3741,KCNA5,4396
3744,KCNA10,4392
3745,KCNB1,4400
3746,KCNC1,4402
3747,KCNC2,4403
3748,KCNC3,4404
3749,KCNC4,4405
3751,KCND2,4406
3752,KCND3,4407
3753,KCNE1,4408
3754,KCNF1,4413
3755,KCNG1,4414
3756,KCNH1,4418
3757,KCNH2,4419
3758,KCNJ1,4426
3759,KCNJ2,4430
3760,KCNJ3,4431
3761,KCNJ4,4432
3762,KCNJ5,4433
3763,KCNJ6,4434
3764,KCNJ8,4435
3765,KCNJ9,4436
3767,KCNJ11,4427
3768,KCNJ12,4428
3772,KCNJ15,4429
3777,KCNK3,4437
3778,KCNMA1,4440
3779,KCNMB1,4441
3780,KCNN1,4444
3781,KCNN2,4445
3782,KCNN3,4446
3784,KCNQ1,4447
3785,KCNQ2,4448
3786,KCNQ3,4449
3788,KCNS2,4453
3790,KCNS3,4454
3791,KDR,4481
3792,KEL,4483
3795,KHK,4488
3796,KIF2A,4519
3797,KIF3C,4524
3798,KIF5A,4527
3799,KIF5B,4528
3800,KIF5C,4529
3801,KIFC3,4535
3802,KIR2DL1,4537
3804,KIR2DL3,4538
3805,KIR2DL4,4539
3811,KIR3DL1,4540
3812,KIR3DL2,4541
3814,KISS1,4546
3815,KIT,4548
3816,KLK1,4577
3818,KLKB1,4587
3820,KLRB1,4588
3821,KLRC1,4589
3822,KLRC2,4590
3824,KLRD1,4592
3831,KLC1,4552
3832,KIF11,4497
3833,KIFC1,4533
3835,KIF22,4514
3836,KPNA1,4605
3837,KPNB1,4612
3838,KPNA2,4606
3839,KPNA3,4607
3840,KPNA4,4608
3841,KPNA5,4609
3842,TNPO1,9186
3843,IPO5,4252
3845,KRAS,4615
3848,KRT1,4618
3849,KRT2,4628
3850,KRT3,4636
3851,KRT4,4645
3852,KRT5,4647
3853,KRT6A,4648
3854,KRT6B,4649
3855,KRT7,4651
3856,KRT8,4660
3857,KRT9,4666
3858,KRT10,4619
3859,KRT12,4620
3860,KRT13,4621
3861,KRT14,4622
3866,KRT15,4623
3868,KRT16,4624
3872,KRT17,4625
3875,KRT18,4626
3880,KRT19,4627
3881,KRT31,4637
3882,KRT32,4638
3883,KRT33A,4639
3884,KRT33B,4640
3885,KRT34,4641
3887,KRT81,4662
3889,KRT83,4663
3891,KRT85,4664
3892,KRT86,4665
3895,KTN1,4668
3897,L1CAM,4671
3903,LAIR1,4676
3906,LALBA,4677
3908,LAMA2,4679
3909,LAMA3,4680
3910,LAMA4,4681
3911,LAMA5,4682
3912,LAMB1,4683
3913,LAMB2,4684
3914,LAMB3,4685
3915,LAMC1,4686
3916,LAMP1,4689
3918,LAMC2,4687
3920,LAMP2,4690
3921,RPSA,7726
3925,STMN1,8669
3927,LASP1,4702
3929,LBP,4708
3930,LBR,4709
3931,LCAT,4711
3932,LCK,4728
3933,LCN1,4730
3934,LCN2,4731
3936,LCP1,4733
3937,LCP2,4734
3938,LCT,4735
3945,LDHB,4741
3948,LDHC,4742
3949,LDLR,4744
3952,LEP,4752
3953,LEPR,4753
3954,LETM1,4755
3955,LFNG,4756
3956,LGALS1,4757
3958,LGALS3,4758
3959,LGALS3BP,4759
3960,LGALS4,4760
3963,LGALS7,4761
3964,LGALS8,4763
3965,LGALS9,4764
3973,LHCGR,4770
3975,LHX1,4773
3976,LIF,4780
3977,LIFR,4781
3978,LIG1,4782
3980,LIG3,4783
3981,LIG4,4784
3984,LIMK1,4793
3985,LIMK2,4794
3987,LIMS1,4795
3990,LIPC,4808
3991,LIPE,4809
3992,FADS1,2893
3993,LLGL2,4814
3996,LLGL1,4813
3998,LMAN1,4815
4000,LMNA,4823
4001,LMNB1,4824
4004,LMO1,4826
4005,LMO2,4827
4008,LMO7,4829
4009,LMX1A,4832
4010,LMX1B,4833
4012,LNPEP,4834
4015,LOX,4839
4016,LOXL1,4840
4017,LOXL2,4841
4018,LPA,4844
4034,LRCH4,4861
4035,LRP1,4868
4040,LRP6,4873
4041,LRP5,4872
4045,LSAMP,4892
4046,LSP1,4906
4047,LSS,4908
4048,LTA4H,4910
4049,LTA,4909
4052,LTBP1,4913
4054,LTBP3,4914
4055,LTBR,4916
4056,LTC4S,4917
4057,LTF,4918
4060,LUM,4922
4061,LY6E,4926
4062,LY6H,4928
4063,LY9,4930
4064,CD180,1279
4066,LYL1,4933
4067,LYN,4934
4068,SH2D1A,8064
4069,LYZ,4945
4072,EPCAM,2731
4074,M6PR,4948
4076,CAPRIN1,1126
4081,MAB21L1,4949
4082,MARCKS,5051
4084,MXD1,5522
4085,MAD2L1,4953
4086,SMAD1,8292
4087,SMAD2,8293
4088,SMAD3,8294
4089,SMAD4,8295
4090,SMAD5,8296
4091,SMAD6,8297
4092,SMAD7,8298
4093,SMAD9,8299
4094,MAF,4960
4097,MAFG,4965
4099,MAG,4967
4100,MAGEA1,4968
4116,MAGOH,4974
4118,MAL,4979
4121,MAN1A1,4985
4122,MAN2A2,4990
4124,MAN2A1,4989
4125,MAN2B1,4991
4128,MAOA,4993
4129,MAOB,4994
4130,MAP1A,4995
4131,MAP1B,4996
4133,MAP2,5002
4137,MAPT,5050
4140,MARK3,5054
4142,MAS1,5057
4143,MAT1A,5062
4144,MAT2A,5063
4145,MATK,5065
4146,MATN1,5066
4148,MATN3,5067
4149,MAX,5072
4152,MBD1,5073
4153,MBL2,5081
4154,MBNL1,5082
4155,MBP,5087
4157,MC1R,5091
4158,MC2R,5092
4159,MC3R,5093
4160,MC4R,5094
4161,MC5R,5095
4162,MCAM,5096
4163,MCC,5098
4166,CHST6,1607
4168,MCF2,5103
4170,MCL1,5107
4171,MCM2,5109
4172,MCM3,5110
4173,MCM4,5112
4174,MCM5,5113
4175,MCM6,5114
4176,MCM7,5115
4179,CD46,1317
4185,ADAM11,147
4189,DNAJB9,2371
4190,MDH1,5126
4191,MDH2,5127
4192,MDK,5128
4193,MDM2,5129
4194,MDM4,5130
4199,ME1,5132
4200,ME2,5133
4201,MEA1,5134
4204,MECP2,5136
4205,MEF2A,5168
4208,MEF2C,5169
4209,MEF2D,5170
4210,MEFV,5171
4211,MEIS1,5174
4212,MEIS2,5175
4214,MAP3K1,5010
4215,MAP3K3,5018
4216,MAP3K4,5019
4217,MAP3K5,5020
4218,RAB8A,7253
4224,MEP1A,5180
4225,MEP1B,5181
4233,MET,5185
4234,METTL1,5189
4236,MFAP1,5194
4237,MFAP2,5195
4238,MFAP3,5196
4239,MFAP4,5197
4240,MFGE8,5200
4241,MELTF,5178
4242,MFNG,5203
4245,MGAT1,5210
4247,MGAT2,5211
4248,MGAT3,5212
4249,MGAT5,5217
4255,MGMT,5220
4257,MGST1,5222
4258,MGST2,5223
4259,MGST3,5224
4261,CIITA,1623
4267,CD99,1344
4277,MICB,5232
4281,MID1,5238
4282,MIF,5245
4283,CXCL9,2082
4286,MITF,5253
4288,MKI67,5254
4289,MKLN1,5256
4292,MLH1,5263
4294,MAP3K10,5011
4296,MAP3K11,5012
4297,KMT2A,4596
4298,MLLT1,5265
4299,AFF1,228
4300,MLLT3,5267
4301,AFDN,227
4302,MLLT6,5268
4303,FOXO4,3140
4306,NR3C2,5990
4311,MME,5280
4312,MMP1,5282
4313,MMP2,5291
4314,MMP3,5295
4316,MMP7,5296
4317,MMP8,5297
4318,MMP9,5298
4319,MMP10,5283
4320,MMP11,5284
4321,MMP12,5285
4322,MMP13,5286
4323,MMP14,5287
4324,MMP15,5288
4325,MMP16,5289
4326,MMP17,5290
4329,ALDH6A1,332
4331,MNAT1,5303
4332,MNDA,5305
4338,MOCS2,5312
4340,MOG,5314
4343,MOV10,5320
4345,CD200,1287
4350,MPG,5323
4351,MPI,5327
4352,MPL,5328
4353,MPO,5329
4355,MPP2,5330
4357,MPST,5333
4358,MPV17,5334
4359,MPZ,5335
4360,MRC1,5339
4361,MRE11,5341
4363,ABCC1,26
4435,CITED1,1632
4436,MSH2,5431
4437,MSH3,5432
4438,MSH4,5433
4439,MSH5,5434
4440,MSI1,5436
4478,MSN,5442
4481,MSR1,5443
4482,MSRA,5444
4486,MST1R,5447
4487,MSX1,5449
4488,MSX2,5450
4499,MT1M,5451
4502,MT2A,5452
4515,MTCP1,5458
4520,MTF1,5464
4521,NUDT1,6056
4524,MTHFR,5471
4528,MTIF2,5473
4534,MTM1,5475
4543,MTNR1A,5486
4544,MTNR1B,5487
4547,MTTP,5496
4548,MTR,5490
4552,MTRR,5494
4580,MTX1,5498
4584,MUC3A,5505
4585,MUC4,5506
4586,MUC5AC,5507
4588,MUC6,5509
4589,MUC7,5510
4591,TRIM37,9324
4593,MUSK,5514
4594,MMUT,5302
4595,MUTYH,5515
4597,MVD,5518
4599,MX1,5520
4600,MX2,5521
4602,MYB,5525
4603,MYBL1,5527
4604,MYBPC1,5529
4605,MYBL2,5528
4606,MYBPC2,5530
4607,MYBPC3,5531
4608,MYBPH,5532
4613,MYCN,5536
4615,MYD88,5537
4616,GADD45B,3238
4617,MYF5,5538
4618,MYF6,5539
4619,MYH1,5540
4620,MYH2,5545
4621,MYH3,5546
4622,MYH4,5547
4624,MYH6,5548
4625,MYH7,5549
4626,MYH8,5551
4627,MYH9,5552
4628,MYH10,5541
4629,MYH11,5542
4632,MYL1,5553
4633,MYL2,5557
4634,MYL3,5558
4635,MYL4,5559
4636,MYL5,5560
4637,MYL6,5561
4638,MYLK,5566
4640,MYO1A,5572
4644,MYO5A,5573
4645,MYO5B,5574
4646,MYO6,5575
4647,MYO7A,5576
4648,MYO7B,5577
4649,MYO9A,5578
4650,MYO9B,5579
4651,MYO10,5569
4653,MYOC,5580
4654,MYOD1,5582
4656,MYOG,5584
4659,PPP1R12A,6853
4660,PPP1R12B,6854
4661,MYT1,5594
4664,NAB1,5611
4665,NAB2,5612
4666,NACA,5615
4668,NAGA,5624
4669,NAGLU,5626
4670,HNRNPM,3880
4671,NAIP,5629
4673,NAP1L1,5636
4676,NAP1L4,5637
4678,NASP,5645
4680,CEACAM6,1439
4682,NUBP1,6050
4683,NBN,5654
4684,NCAM1,5656
4686,NCBP1,5664
4688,NCF2,5668
4689,NCF4,5669
4690,NCK1,5670
4691,NCL,5675
4694,NDUFA1,5703
4695,NDUFA2,5708
4696,NDUFA3,5709
4697,NDUFA4,5710
4698,NDUFA5,5711
4700,NDUFA6,5712
4701,NDUFA7,5713
4702,NDUFA8,5714
4704,NDUFA9,5715
4705,NDUFA10,5704
4706,NDUFAB1,5716
4707,NDUFB1,5724
4708,NDUFB2,5727
4709,NDUFB3,5728
4710,NDUFB4,5729
4711,NDUFB5,5730
